λ,σ,Δσ
205.4,1.13e-16,NaN
205.78,1.11e-16,NaN
206.09,1.09e-16,NaN
206.44,1.06e-16,NaN
206.83,1.04e-16,NaN
207.14,1.02e-16,NaN
207.46,9.98e-17,NaN
207.77,9.75e-17,NaN
208.05,9.52e-17,NaN
208.44,9.31e-17,NaN
208.67,9.07e-17,NaN
208.99,8.85e-17,NaN
209.34,8.63e-17,NaN
209.65,8.4e-17,NaN
209.96,8.17e-17,NaN
210.28,7.94e-17,NaN
210.66,7.72e-17,NaN
211.09,7.48e-17,NaN
211.33,7.27e-17,NaN
211.68,7.05e-17,NaN
212.06,6.83e-17,NaN
212.49,6.61e-17,NaN
212.99,6.37e-17,NaN
213.48,6.15e-17,NaN
214.02,5.94e-17,NaN
214.67,5.72e-17,NaN
215.32,5.5e-17,NaN
215.93,5.29e-17,NaN
216.76,5.09e-17,NaN
217.71,4.91e-17,NaN
218.77,4.73e-17,NaN
219.9,4.57e-17,NaN
221.26,4.42e-17,NaN
223.14,4.38e-17,NaN
224.22,4.37e-17,NaN
225.66,4.39e-17,NaN
227.14,4.39e-17,NaN
228.4,4.33e-17,NaN
229.47,4.25e-17,NaN
230.12,4.15e-17,NaN
231.18,3.95e-17,NaN
231.9,3.76e-17,NaN
232.7,3.54e-17,NaN
233.42,3.31e-17,NaN
234.03,3.1e-17,NaN
234.64,2.88e-17,NaN
235.32,2.67e-17,NaN
235.97,2.46e-17,NaN
236.69,2.25e-17,NaN
237.42,2.04e-17,NaN
238.25,1.83e-17,NaN
239.05,1.62e-17,NaN
239.95,1.43e-17,NaN
240.94,1.23e-17,NaN
241.96,1.05e-17,NaN
243.02,8.8e-18,NaN
244.26,7.18e-18,NaN
245.62,5.84e-18,NaN
247.05,4.65e-18,NaN
248.53,3.64e-18,NaN
250.15,2.83e-18,NaN
